symbol,identifier,series,purpose,lastPrice,change,pChange,previousClose,finalQuantity,totalTurnover,marketCap,yearHigh,yearLow,iep
HILTON-RE2,HILTON-RE2BEN,BE,,0,0.05,25.0,0.2,0,0,-,0.4,0.15,0.25
DELAPLEX,DELAPLEXSMN,SM,,0,19.45,19.97,97.4,0,0,-,194.85,86.2,116.85
PARSVNATH,PARSVNATHEQN,EQ,,0,1.36,19.94,6.82,0,0,-,27.39,6.02,8.18
BIL,BILEQN,EQ,,0,143.55,19.9,721.45,0,0,-,984.75,444.0,865.0
KPEL,KPELEQN,EQ,,0,48.25,19.55,246.75,0,0,-,583.7,237.9,295.0
SOLEX,SOLEXEQN,EQ,,0,158.1,18.8,840.9,0,0,-,1985.0,630.9,999.0
AGARIND,AGARINDEQN,EQ,,0,83.55,18.3,456.45,0,0,-,1103.0,437.5,540.0
DOLPHIN,DOLPHINEQN,EQ,,0,80.05,16.72,478.65,0,0,-,501.95,245.05,558.7
RELTD,RELTDEQN,EQ,,0,22.36,16.49,135.63,0,0,-,191.77,93.41,157.99
COASTCORP,COASTCORPEQN,EQ,,0,6.9,16.2,42.6,0,0,-,53.99,30.01,49.5
PROSTARM,PROSTARMEQN,EQ,,0,20.43,16.05,127.27,0,0,-,253.49,108.0,147.7
PAUSHAKLTD,PAUSHAKLTDEQN,EQ,,0,61.5,15.24,403.5,0,0,-,633.05,401.0,465.0
SAHYADRI,SAHYADRIEQN,EQ,,0,35.6,15.19,234.4,0,0,-,330.0,211.0,270.0
MEIL,MEILEQN,EQ,,0,34.05,15.14,224.95,0,0,-,573.7,222.6,259.0
SUPERSPIN,SUPERSPINEQN,EQ,,0,0.78,14.94,5.22,0,0,-,12.47,5.07,6.0
BYKE,BYKEEQN,EQ,,0,5.85,14.75,39.65,0,0,-,100.8,37.55,45.5
TARACHAND,TARACHANDEQN,EQ,,0,8.42,14.75,57.08,0,0,-,103.67,53.97,65.5
INTENTECH,INTENTECHEQN,EQ,,0,13.28,14.64,90.72,0,0,-,149.9,79.5,104.0
NGLFINE,NGLFINEEQN,EQ,,0,318.4,14.11,2256.6,0,0,-,2575.0,980.0,2575.0
3PLAND,3PLANDEQN,EQ,,0,4.19,13.82,30.31,0,0,-,58.79,29.0,34.5
GGBL,GGBLSMN,SM,,0,36.05,13.16,273.95,0,0,-,555.0,221.05,310.0
GEECEE,GEECEEEQN,EQ,,0,33.6,12.88,260.8,0,0,-,448.0,252.25,294.4
SMARTWORKS,SMARTWORKSEQN,EQ,,0,48.2,12.69,379.8,0,0,-,619.0,370.0,428.0
ASPINWALL,ASPINWALLEQN,EQ,,0,25.8,12.3,209.77,0,0,-,315.0,204.0,235.57
INFLUX,INFLUXSMN,SM,,0,26.65,12.29,216.9,0,0,-,261.95,120.0,243.55
ARMANFIN,ARMANFINEQN,EQ,,0,160.5,11.98,1339.2,0,0,-,1834.6,1109.95,1499.7
JLHL,JLHLEQN,EQ,,0,148.9,11.9,1251.1,0,0,-,1770.0,1198.8,1400.0
BIGBLOC,BIGBLOCEQN,EQ,,0,5.81,11.81,49.19,0,0,-,80.0,48.25,55.0
MITCON,MITCONEQN,EQ,,0,6.16,11.57,53.24,0,0,-,97.62,50.3,59.4
ISFT,ISFTEQN,EQ,,0,7.67,11.39,67.33,0,0,-,120.99,65.01,75.0
MAXIND,MAXINDEQN,EQ,,0,16.28,11.34,143.62,0,0,-,241.57,141.81,159.9
VLEGOV,VLEGOVEQN,EQ,,0,1.6,11.27,14.2,0,0,-,65.04,11.6,15.8
SILINV,SILINVEQN,EQ,,0,44.4,10.95,405.6,0,0,-,767.0,396.0,450.0
MOLDTKPAC,MOLDTKPACEQN,EQ,,0,55.1,10.22,538.9,0,0,-,892.9,410.0,594.0
RSSOFTWARE,RSSOFTWAREEQN,EQ,,0,3.0,9.91,30.28,0,0,-,91.65,29.61,33.28
AYMSYNTEX,AYMSYNTEXEQN,EQ,,0,18.8,9.84,191.1,0,0,-,279.33,141.53,209.9
AURUM,AURUMEQN,EQ,,0,15.94,9.72,163.96,0,0,-,225.7,144.4,179.9
CNL,CNLEQN,EQ,,0,60.5,9.63,628.5,0,0,-,825.0,594.75,689.0
NGIL,NGILEQN,EQ,,0,2.32,9.6,24.17,0,0,-,39.39,22.19,26.49
PUNJABCHEM,PUNJABCHEMEQN,EQ,,0,102.0,9.58,1065.0,0,0,-,1666.0,772.35,1167.0
INFOMEDIA,INFOMEDIAEQN,EQ,,0,0.5,9.54,5.24,0,0,-,9.89,4.5,5.74
SECURKLOUD,SECURKLOUDEQN,EQ,,0,1.9,9.48,20.05,0,0,-,34.18,16.01,21.95
ARVSMART,ARVSMARTEQN,EQ,,0,47.45,9.46,501.35,0,0,-,757.0,486.8,548.8
TIL,TILEQN,EQ,,0,17.71,9.21,192.29,0,0,-,409.0,165.4,210.0
IIFLCAPS,IIFLCAPSEQN,EQ,,0,27.15,9.15,296.8,0,0,-,411.3,180.0,323.95
CROWN,CROWNEQN,EQ,,0,10.66,9.07,117.54,0,0,-,221.8,108.45,128.2
SUMIT,SUMITEQN,EQ,,0,3.17,9.06,34.98,0,0,-,117.0,34.5,38.15
RILINFRA,RILINFRASMN,SM,,0,2.9,9.05,32.05,0,0,-,53.9,27.6,34.95
RUDRA,RUDRAEQN,EQ,,0,1.53,9.04,16.92,0,0,-,29.7,15.9,18.45
SIMPLEXINF,SIMPLEXINFEQN,EQ,,0,15.69,9.01,174.21,0,0,-,342.45,171.2,189.9
NOIDATOLL,NOIDATOLLEQN,EQ,,0,0.32,8.86,3.61,0,0,-,5.63,2.57,3.93
RSYSTEMS,RSYSTEMSEQN,EQ,,0,25.3,8.49,298.1,0,0,-,496.9,250.65,323.4
AKSHARCHEM,AKSHARCHEMEQN,EQ,,0,16.14,8.44,191.16,0,0,-,330.8,188.1,207.3
CPEDU,CPEDUEQN,EQ,,0,14.46,8.01,180.44,0,0,-,338.75,178.5,194.9
SOLARWORLD,SOLARWORLDEQN,EQ,,0,13.0,7.97,163.19,0,0,-,388.5,158.88,176.19
BAGFILMS,BAGFILMSEQN,EQ,,0,0.39,7.89,4.94,0,0,-,8.0,4.5,5.33
PRITIKAUTO,PRITIKAUTOEQN,EQ,,0,0.97,7.87,12.32,0,0,-,21.01,11.4,13.29
PALASHSECU,PALASHSECUEQN,EQ,,0,6.78,7.86,86.22,0,0,-,142.0,85.4,93.0
MAZDA,MAZDAEQN,EQ,,0,14.49,7.63,189.91,0,0,-,337.77,185.56,204.4
SEAMECLTD,SEAMECLTDEQN,EQ,,0,98.5,7.43,1326.4,0,0,-,1446.7,752.55,1424.9
RKDL,RKDLEQN,EQ,,0,1.37,7.35,18.63,0,0,-,34.58,16.3,20.0
BIOFILCHEM,BIOFILCHEMEQN,EQ,,0,2.2,7.31,30.1,0,0,-,57.19,28.5,32.3
AVTNPL,AVTNPLEQN,EQ,,0,4.34,7.23,60.06,0,0,-,83.8,51.41,64.4
TATAINVEST,TATAINVESTEQN,EQ,,0,44.9,7.21,623.1,0,0,-,1184.7,573.5,668.0
MANORAMA,MANORAMAEQN,EQ,,0,93.7,7.14,1313.0,0,0,-,1760.0,849.95,1406.7
DCMNVL,DCMNVLEQN,EQ,,0,8.64,7.12,121.36,0,0,-,203.8,118.51,130.0
DIXON,DIXONEQN,EQ,,0,696.0,7.1,9804.0,0,0,-,18471.0,9630.0,10500.0
MOLDTECH,MOLDTECHEQN,EQ,,0,8.27,7.09,116.63,0,0,-,221.0,109.95,124.9
ROTO,ROTOEQN,EQ,,0,3.73,7.03,53.07,0,0,-,109.5,52.29,56.8
DRCSYSTEMS,DRCSYSTEMSEQN,EQ,,0,0.92,6.95,13.23,0,0,-,31.0,13.15,14.15
HLVLTD,HLVLTDEQN,EQ,,0,0.51,6.84,7.46,0,0,-,15.75,6.68,7.97
MEDICO,MEDICOEQN,EQ,,0,2.75,6.83,40.25,0,0,-,62.76,37.18,43.0
BHARATSE,BHARATSEEQN,EQ,,0,11.56,6.77,170.69,0,0,-,239.45,69.84,182.25
MAHAPEXLTD,MAHAPEXLTDEQN,EQ,,0,7.28,6.76,107.62,0,0,-,128.09,69.05,114.9
PILITA,PILITAEQN,EQ,,0,0.53,6.73,7.87,0,0,-,20.64,7.37,8.4
TCC,TCCEQN,EQ,,0,27.0,6.7,402.9,0,0,-,526.4,383.0,429.9
GLOBECIVIL,GLOBECIVILEQN,EQ,,0,3.1,6.68,46.4,0,0,-,95.0,44.77,49.5
ASHIMASYN,ASHIMASYNEQN,EQ,,0,0.93,6.61,14.07,0,0,-,35.8,12.05,15.0
ELECTHERM,ELECTHERMEQN,EQ,,0,41.7,6.61,631.3,0,0,-,1280.4,612.7,673.0
CREDITACC,CREDITACCEQN,EQ,,0,75.6,6.55,1154.2,0,0,-,1496.7,905.5,1229.8
MTARTECH,MTARTECHEQN,EQ,,0,236.8,6.55,3613.2,0,0,-,3920.0,1155.6,3850.0
MANOMAY,MANOMAYEQN,EQ,,0,14.0,6.54,214.0,0,0,-,259.88,154.1,228.0
MAHEPC,MAHEPCEQN,EQ,,0,7.33,6.54,112.06,0,0,-,185.12,107.55,119.39
MINDACORP,MINDACORPEQN,EQ,,0,32.3,6.49,497.65,0,0,-,619.95,445.05,529.95
HCL-INSYS,HCL-INSYSEQN,EQ,,0,0.78,6.39,12.21,0,0,-,24.5,11.75,12.99
GPTINFRA,GPTINFRAEQN,EQ,,0,6.72,6.34,106.03,0,0,-,149.8,90.48,112.75
IVALUE,IVALUEEQN,EQ,,0,14.18,6.29,225.32,0,0,-,340.0,213.98,239.5
PRICOLLTD,PRICOLLTDEQN,EQ,,0,33.85,6.22,544.15,0,0,-,694.2,367.85,578.0
BPL,BPLEQN,EQ,,0,3.11,6.14,50.69,0,0,-,100.3,49.2,53.8
5PAISA,5PAISAEQN,EQ,,0,18.2,6.13,296.8,0,0,-,433.7,287.65,315.0
CINEVISTA,CINEVISTAEQN,EQ,,0,0.95,6.12,15.53,0,0,-,24.88,13.21,16.48
GTL,GTLEQN,EQ,,0,0.39,5.95,6.55,0,0,-,13.0,6.03,6.94
RHETAN,RHETANEQN,EQ,,0,1.46,5.95,24.54,0,0,-,27.69,20.32,26.0
ACEINTEG,ACEINTEGEQN,EQ,,0,1.0,5.9,16.95,0,0,-,29.94,15.7,17.95
UJJIVANSFB,UJJIVANSFBEQN,EQ,,0,3.13,5.86,53.37,0,0,-,68.0,32.88,56.5
SANATHAN,SANATHANEQN,EQ,,0,23.1,5.83,395.9,0,0,-,560.2,306.0,419.0
RADHIKAJWE,RADHIKAJWEEQN,EQ,,0,3.39,5.8,58.41,0,0,-,111.5,57.66,61.8
PRITI,PRITIEQN,EQ,,0,2.0,5.65,35.4,0,0,-,107.09,34.2,37.4
NIITMTS,NIITMTSEQN,EQ,,0,17.65,5.65,312.35,0,0,-,454.0,296.05,330.0
BALKRISHNA,BALKRISHNAEQN,EQ,,0,0.74,5.59,13.24,0,0,-,25.97,12.86,13.98
HERITGFOOD,HERITGFOODEQN,EQ,,0,16.6,5.57,297.95,0,0,-,540.0,294.4,314.55
ICICIPRULI,ICICIPRULIEQN,EQ,,0,33.45,5.56,601.55,0,0,-,706.8,525.8,635.0
MONTECARLO,MONTECARLOEQN,EQ,,0,28.3,5.55,509.6,0,0,-,860.95,503.0,537.9
PENIND,PENINDEQN,EQ,,0,7.45,5.5,135.43,0,0,-,279.9,133.38,142.88
SAKHTISUG,SAKHTISUGEQN,EQ,,0,0.85,5.48,15.5,0,0,-,28.5,14.11,16.35
DENORA,DENORAEQN,EQ,,0,38.2,5.44,701.7,0,0,-,994.5,559.0,739.9
HITECHCORP,HITECHCORPEQN,EQ,,0,6.44,5.43,118.55,0,0,-,223.44,118.11,124.99
RELIABLE,RELIABLEEQN,EQ,,0,6.53,5.38,121.47,0,0,-,175.0,63.7,128.0
CELEBRITY,CELEBRITYEQN,EQ,,0,0.4,5.35,7.48,0,0,-,15.35,6.74,7.88
KRONOX,KRONOXEQN,EQ,,0,5.87,5.34,109.98,0,0,-,207.49,105.5,115.85
REPCOHOME,REPCOHOMEEQN,EQ,,0,18.85,5.32,354.15,0,0,-,464.45,310.0,373.0
IVP,IVPEQN,EQ,,0,6.68,5.29,126.22,0,0,-,206.99,122.0,132.9
SANWARIA,SANWARIABZN,BZ,,0,0.01,5.26,0.19,0,0,-,0.42,0.19,0.2
FILATFASH,FILATFASHEQN,EQ,,0,0.01,5.26,0.19,0,0,-,0.74,0.18,0.2
INDOTECH,INDOTECHEQN,EQ,,0,69.0,5.22,1321.0,0,0,-,2787.4,1148.0,1390.0
GMRP&UI,GMRP&UIEQN,EQ,,0,5.43,5.22,104.0,0,0,-,141.01,97.22,109.43
RISHABH,RISHABHEQN,EQ,,0,19.7,5.21,378.3,0,0,-,490.0,202.51,398.0
JHS,JHSEQN,EQ,,0,0.44,5.14,8.56,0,0,-,16.46,8.15,9.0
JETFREIGHT,JETFREIGHTEQN,EQ,,0,0.95,5.14,18.49,0,0,-,21.4,10.44,19.44
SPORTKING,SPORTKINGEQN,EQ,,0,5.48,5.14,106.52,0,0,-,140.0,76.0,112.0
GEMAROMA,GEMAROMAEQN,EQ,,0,9.66,5.13,188.34,0,0,-,349.6,133.0,198.0
SUVIDHAA,SUVIDHAAEQN,EQ,,0,0.14,5.04,2.78,0,0,-,6.57,2.44,2.92
ABAN,ABANBEN,BE,,0,1.17,5.0,23.41,0,0,-,61.0,18.06,24.58
IZMO,IZMOBEN,BE,,0,35.55,5.0,711.2,0,0,-,1374.7,259.0,746.75
KDL,KDLSTN,ST,,0,6.3,5.0,126.1,0,0,-,386.2,109.65,132.4
YAAP,YAAPSTN,ST,,0,6.75,5.0,135.0,0,0,-,140.0,127.0,141.75
S&SPOWER,S&SPOWERBEN,BE,,0,17.35,4.99,347.6,0,0,-,468.9,193.5,364.95
CURAA,CURAABEN,BE,,0,4.7,4.99,94.18,0,0,-,337.0,24.43,98.88
FMNL,FMNLEQN,EQ,,0,0.4,4.98,8.04,0,0,-,19.1,7.3,8.44
TCIFINANCE,TCIFINANCEBEN,BE,,0,0.68,4.97,13.68,0,0,-,38.46,10.0,14.36
ACETEC,ACETECSTN,ST,,0,5.85,4.97,117.6,0,0,-,0.0,0.0,123.45
TECHLABS,TECHLABSSMN,SM,,0,11.1,4.96,223.9,0,0,-,1029.3,165.3,235.0
SECMARK,SECMARKEQN,EQ,,0,5.45,4.96,109.95,0,0,-,174.63,75.0,115.4
TAKE,TAKEBEN,BE,,0,1.78,4.94,36.06,0,0,-,49.94,6.51,37.84
NEUEON,NEUEONBEN,BE,,0,0.68,4.94,13.76,0,0,-,13.76,5.76,14.44
AFIL,AFILBEN,BE,,0,0.39,4.94,7.89,0,0,-,10.16,3.92,8.28
SANGINITA,SANGINITABEN,BE,,0,0.61,4.93,12.37,0,0,-,15.87,8.46,12.98
VMM,VMMEQN,EQ,,0,5.35,4.92,108.65,0,0,-,157.6,96.3,114.0
DREAMFOLKS,DREAMFOLKSEQN,EQ,,0,3.58,4.91,72.92,0,0,-,304.85,71.89,76.5
RHFL,RHFLBZN,BZ,,0,0.11,4.91,2.24,0,0,-,7.78,1.94,2.35
INDIGO,INDIGOEQN,EQ,,0,207.3,4.89,4236.7,0,0,-,6232.5,4035.0,4444.0
STYL,STYLEQN,EQ,,0,12.73,4.89,260.07,0,0,-,437.45,227.01,272.8
WINDMACHIN,WINDMACHINEQN,EQ,,0,11.6,4.88,237.8,0,0,-,409.0,228.05,249.4
IRMENERGY,IRMENERGYEQN,EQ,,0,10.0,4.86,205.79,0,0,-,393.0,185.0,215.79
VIVIMEDLAB,VIVIMEDLABEQN,EQ,,0,0.33,4.86,6.79,0,0,-,29.4,6.72,7.12
DGCONTENT,DGCONTENTEQN,EQ,,0,1.18,4.85,24.32,0,0,-,59.28,23.52,25.5
CAPTRUST,CAPTRUSTBEN,BE,,0,0.58,4.83,12.02,0,0,-,68.34,11.08,12.6
IMPEXFERRO,IMPEXFERROBZN,BZ,,0,0.08,4.82,1.66,0,0,-,2.55,1.55,1.74
VETO,VETOEQN,EQ,,0,4.78,4.82,99.22,0,0,-,141.0,93.0,104.0
BALAXI,BALAXIEQN,EQ,,0,0.9,4.82,18.68,0,0,-,76.1,17.5,19.58
KAPSTON,KAPSTONBEN,BE,,0,14.0,4.8,291.5,0,0,-,292.2,126.67,305.5
MANGALAM,MANGALAMBEN,BE,,0,1.62,4.78,33.87,0,0,-,95.0,22.8,35.49
RAINBOW,RAINBOWEQN,EQ,,0,56.3,4.76,1182.7,0,0,-,1645.7,1090.0,1239.0
RAMASTEEL,RAMASTEELEQN,EQ,,0,0.28,4.73,5.92,0,0,-,14.9,5.86,6.2
CINELINE,CINELINEEQN,EQ,,0,4.06,4.72,85.94,0,0,-,104.99,73.64,90.0
JPOLYINVST,JPOLYINVSTEQN,EQ,,0,62.0,4.71,1315.0,0,0,-,1387.9,604.35,1377.0
FELDVR,FELDVRBZN,BZ,,0,0.14,4.71,2.97,0,0,-,4.47,2.56,3.11
MAHESHWARI,MAHESHWARIEQN,EQ,,0,1.98,4.71,42.0,0,0,-,65.0,39.04,43.98
MEDIASSIST,MEDIASSISTEQN,EQ,,0,14.05,4.69,299.65,0,0,-,594.1,298.25,313.7
TASTYBITE,TASTYBITEEQN,EQ,,0,328.0,4.65,7047.0,0,0,-,11958.0,6563.5,7375.0
KERNEX,KERNEXEQN,EQ,,0,46.1,4.65,991.9,0,0,-,1425.0,621.55,1038.0
NAM-INDIA,NAM-INDIAEQN,EQ,,0,38.4,4.61,833.6,0,0,-,1009.0,498.05,872.0
RKSWAMY,RKSWAMYEQN,EQ,,0,4.39,4.6,95.51,0,0,-,248.04,95.0,99.9
SOUTHWEST,SOUTHWESTEQN,EQ,,0,9.0,4.56,197.23,0,0,-,242.0,99.06,206.23
PREMIERPOL,PREMIERPOLEQN,EQ,,0,2.53,4.56,55.47,0,0,-,70.59,38.0,58.0
EFCIL,EFCILEQN,EQ,,0,10.24,4.56,224.76,0,0,-,357.0,213.0,235.0
GATECHDVR,GATECHDVREQN,EQ,,0,0.02,4.55,0.44,0,0,-,1.16,0.42,0.46
NAVA,NAVAEQN,EQ,,0,24.7,4.53,545.25,0,0,-,735.0,396.3,569.95
GICL,GICLBEN,BE,,0,2.03,4.52,44.96,0,0,-,52.4,20.58,46.99
ECLERX,ECLERXEQN,EQ,,0,135.3,4.51,2998.7,0,0,-,4995.0,2168.0,3134.0
STLTECH,STLTECHEQN,EQ,,0,7.84,4.5,174.24,0,0,-,184.9,58.86,182.08
KPIGREEN,KPIGREENEQN,EQ,,0,15.25,4.5,339.2,0,0,-,563.0,335.65,354.45
KRN,KRNEQN,EQ,,0,41.2,4.48,918.8,0,0,-,1031.8,589.8,960.0
GUJRAFFIA,GUJRAFFIAEQN,EQ,,0,1.77,4.48,39.48,0,0,-,88.0,34.87,41.25
RGL,RGLEQN,EQ,,0,4.54,4.47,101.46,0,0,-,147.9,96.63,106.0
MAXVOLT,MAXVOLTSMN,SM,,0,11.65,4.46,261.3,0,0,-,509.0,145.05,272.95
VAISHALI,VAISHALIEQN,EQ,,0,0.29,4.45,6.51,0,0,-,15.24,6.4,6.8
TREJHARA,TREJHARAEQN,EQ,,0,7.41,4.45,166.58,0,0,-,284.85,155.6,173.99
INDSWFTLAB,INDSWFTLABEQN,EQ,,0,6.2,4.43,139.8,0,0,-,151.98,68.72,146.0
ARFIN,ARFINEQN,EQ,,0,3.47,4.42,78.43,0,0,-,84.01,31.43,81.9
EBGNG,EBGNGEQN,EQ,,0,15.0,4.42,339.65,0,0,-,401.7,239.0,354.65
CHEMBONDCH,CHEMBONDCHEQN,EQ,,0,5.85,4.37,133.95,0,0,-,244.99,126.9,139.8
VIJIFIN,VIJIFINEQN,EQ,,0,0.1,4.37,2.29,0,0,-,4.6,1.99,2.39
TOLINS,TOLINSEQN,EQ,,0,4.27,4.33,98.71,0,0,-,202.0,97.61,102.98
JNKINDIA,JNKINDIAEQN,EQ,,0,9.7,4.32,224.3,0,0,-,419.55,200.92,234.0
SICALLOG,SICALLOGBEN,BE,,0,2.8,4.31,65.0,0,0,-,103.33,62.0,67.8
TORNTPOWER,TORNTPOWEREQN,EQ,,0,61.1,4.28,1428.9,0,0,-,1640.0,1188.0,1490.0
UNIVASTU,UNIVASTUEQN,EQ,,0,2.65,4.28,61.85,0,0,-,106.67,59.85,64.5
SIGMAADV,SIGMAADVEQN,EQ,,0,6.53,4.28,152.47,0,0,-,231.0,49.06,159.0
WESTLIFE,WESTLIFEEQN,EQ,,0,20.0,4.26,469.05,0,0,-,819.2,461.65,489.05
ROLEXRINGS,ROLEXRINGSEQN,EQ,,0,5.04,4.26,118.31,0,0,-,166.0,99.79,123.35
HGS,HGSEQN,EQ,,0,14.8,4.26,347.2,0,0,-,628.7,342.05,362.0
THOMASCOTT,THOMASCOTTEQN,EQ,,0,10.85,4.25,255.1,0,0,-,459.8,244.75,265.95
EPACKPEB,EPACKPEBEQN,EQ,,0,6.57,4.25,154.43,0,0,-,344.0,153.28,161.0
ASMS,ASMSEQN,EQ,,0,0.37,4.24,8.73,0,0,-,19.0,8.6,9.1
BOSCH-HCIL,BOSCH-HCILEQN,EQ,,0,55.0,4.23,1301.0,0,0,-,1893.0,1270.0,1356.0
NDRAUTO,NDRAUTOEQN,EQ,,0,28.95,4.2,689.05,0,0,-,1220.0,572.85,718.0
GODFRYPHLP,GODFRYPHLPEQN,EQ,,0,83.5,4.16,2006.2,0,0,-,3947.0,1666.67,2089.7
MANINFRA,MANINFRAEQN,EQ,,0,4.03,4.16,96.92,0,0,-,190.83,93.94,100.95
SUPRIYA,SUPRIYAEQN,EQ,,0,24.15,4.16,580.85,0,0,-,842.0,573.4,605.0
JSWHL,JSWHLEQN,EQ,,0,654.0,4.13,15846.0,0,0,-,27740.0,15494.0,16500.0
LUMAXIND,LUMAXINDEQN,EQ,,0,215.5,4.12,5233.0,0,0,-,6934.5,2100.05,5448.5
RANASUG,RANASUGEQN,EQ,,0,0.49,4.12,11.9,0,0,-,17.9,10.21,12.39
CIGNITITEC,CIGNITITECEQN,EQ,,0,47.4,4.11,1152.6,0,0,-,1929.5,1033.25,1200.0
SIGNPOST,SIGNPOSTEQN,EQ,,0,9.45,4.1,230.55,0,0,-,310.0,180.37,240.0
ABINFRA,ABINFRAEQN,EQ,,0,0.7,4.05,17.27,0,0,-,23.56,7.71,17.97
MCLEODRUSS,MCLEODRUSSEQN,EQ,,0,1.46,4.01,36.44,0,0,-,68.47,28.96,37.9
REPRO,REPROEQN,EQ,,0,15.2,4.0,379.8,0,0,-,627.0,367.0,395.0
MOKSH,MOKSHEQN,EQ,,0,0.46,3.99,11.52,0,0,-,16.65,11.45,11.98
KHAICHEM,KHAICHEMEQN,EQ,,0,2.05,3.99,51.4,0,0,-,135.8,43.17,53.45
HITECH,HITECHEQN,EQ,,0,3.1,3.99,77.7,0,0,-,127.5,70.7,80.8
KRYSTAL,KRYSTALEQN,EQ,,0,22.95,3.98,577.05,0,0,-,729.5,423.0,600.0
VESUVIUS,VESUVIUSEQN,EQ,,0,19.5,3.98,490.45,0,0,-,646.0,397.01,509.95
SANSERA,SANSERAEQN,EQ,,0,83.2,3.97,2096.8,0,0,-,2396.0,972.2,2180.0
JAGSNPHARM,JAGSNPHARMEQN,EQ,,0,6.68,3.97,168.27,0,0,-,301.65,155.0,174.95
GUJTHEM,GUJTHEMEQN,EQ,,0,11.25,3.97,283.65,0,0,-,479.0,222.05,294.9
CIFL,CIFLEQN,EQ,,0,1.13,3.95,28.62,0,0,-,44.5,28.0,29.75
LEMONTREE,LEMONTREEEQN,EQ,,0,4.25,3.94,107.75,0,0,-,180.68,105.74,112.0
BSL,BSLEQN,EQ,,0,5.0,3.94,126.95,0,0,-,208.0,120.1,131.95
BOMDYEING,BOMDYEINGEQN,EQ,,0,4.0,3.93,101.9,0,0,-,196.75,101.49,105.9
FOODSIN,FOODSINEQN,EQ,,0,2.02,3.92,51.48,0,0,-,128.45,49.89,53.5
UTKARSHBNK,UTKARSHBNKEQN,EQ,,0,0.49,3.92,12.51,0,0,-,23.93,12.37,13.0
INDOWIND,INDOWINDEQN,EQ,,0,0.35,3.91,8.94,0,0,-,23.72,8.02,9.29
TREL,TRELEQN,EQ,,0,0.93,3.87,24.03,0,0,-,37.95,21.88,24.96
PREMEXPLN,PREMEXPLNEQN,EQ,,0,18.9,3.86,489.7,0,0,-,684.0,309.85,508.6
ANTGRAPHIC,ANTGRAPHICEQN,EQ,,0,0.03,3.85,0.78,0,0,-,1.62,0.77,0.81
RRKABEL,RRKABELEQN,EQ,,0,57.4,3.85,1491.6,0,0,-,1578.2,853.55,1549.0
INDIAGLYCO,INDIAGLYCOEQN,EQ,,0,32.75,3.85,851.25,0,0,-,1222.0,525.6,884.0
VIVIDHA,VIVIDHAEQN,EQ,,0,0.02,3.85,0.52,0,0,-,1.05,0.48,0.54
VALIANTLAB,VALIANTLABEQN,EQ,,0,2.13,3.82,55.77,0,0,-,115.19,49.51,57.9
CONSOFINVT,CONSOFINVTBEN,BE,,0,8.64,3.8,227.36,0,0,-,245.95,152.0,236.0
SANDUMA,SANDUMAEQN,EQ,,0,7.29,3.79,192.21,0,0,-,273.0,125.77,199.5
OMAXE,OMAXEEQN,EQ,,0,2.75,3.76,73.05,0,0,-,113.4,62.5,75.8
ORIENTBELL,ORIENTBELLEQN,EQ,,0,10.55,3.76,280.25,0,0,-,338.2,216.0,290.8
KARMAENG,KARMAENGEQN,EQ,,0,1.4,3.75,37.3,0,0,-,86.93,36.5,38.7
KHADIM,KHADIMEQN,EQ,,0,3.87,3.75,103.13,0,0,-,330.25,100.75,107.0
CAPACITE,CAPACITEEQN,EQ,,0,8.12,3.74,216.87,0,0,-,396.45,207.01,224.99
TIPSMUSIC,TIPSMUSICEQN,EQ,,0,18.65,3.73,499.35,0,0,-,718.0,483.0,518.0
SWELECTES,SWELECTESEQN,EQ,,0,18.5,3.73,496.45,0,0,-,977.0,472.0,514.95
BDL,BDLEQN,EQ,,0,49.5,3.71,1335.5,0,0,-,2096.6,1088.0,1385.0
GMBREW,GMBREWEQN,EQ,,0,35.7,3.7,964.3,0,0,-,1328.8,594.0,1000.0
HMVL,HMVLEQN,EQ,,0,2.25,3.7,60.75,0,0,-,103.4,59.9,63.0
DWARKESH,DWARKESHEQN,EQ,,0,1.46,3.7,39.44,0,0,-,52.6,32.13,40.9
KRITINUT,KRITINUTEQN,EQ,,0,2.27,3.68,61.63,0,0,-,125.01,59.01,63.9
MUKKA,MUKKAEQN,EQ,,0,0.79,3.66,21.61,0,0,-,36.73,20.16,22.4
NAGAFERT,NAGAFERTEQN,EQ,,0,0.15,3.66,4.1,0,0,-,7.2,3.81,4.25
SIMBHALS,SIMBHALSBZN,BZ,,0,0.31,3.65,8.49,0,0,-,20.15,8.0,8.8
JKCEMENT,JKCEMENTEQN,EQ,,0,184.0,3.64,5055.5,0,0,-,7565.5,4218.9,5239.5
NECLIFE,NECLIFEEQN,EQ,,0,0.41,3.63,11.29,0,0,-,29.5,11.13,11.7
WANBURY,WANBURYBEN,BE,,0,8.9,3.63,245.1,0,0,-,329.7,161.5,254.0
GINNIFILA,GINNIFILAEQN,EQ,,0,1.2,3.63,33.05,0,0,-,57.8,19.01,34.25
APTUS,APTUSEQN,EQ,,0,8.0,3.62,221.29,0,0,-,364.0,218.27,229.29
KITEX,KITEXEQN,EQ,,0,5.94,3.62,164.06,0,0,-,324.42,138.2,170.0
SPMLINFRA,SPMLINFRAEQN,EQ,,0,5.89,3.59,164.1,0,0,-,323.4,136.3,169.99
AIMTRON,AIMTRONSMN,SM,,0,27.0,3.58,754.0,0,0,-,1040.0,358.0,781.0
